160,41.0,-12.0,67.0,64.0, 
161,-31.0,11.0,95.0,63.0, 
162,242.0,11.0,71.0,49.0, 
163,50.0,3.0,57.0,61.0, 
164,-20.0,2.0,57.0,94.0, 
165,-123.0,7.0,65.0,74.0, 
166,-35.0,-8.0,57.0,62.0, 
167,-18.0,23.0,88.0,65.0, 
168,-11.0,2.0,61.0,47.0, 
169,71.0,-5.0,55.0,70.0, 
170,8.0,-10.0,78.0,85.0, 
171,47.0,4.0,53.0,52.0, 
172,90.0,0.0,73.0,74.0, 
173,106.0,16.0,96.0,69.0, 
174,187.0,13.0,78.0,48.0, 
175,-72.0,-3.0,67.0,74.0, 
176,151.0,22.0,48.0,60.0, 
177,165.0,-4.0,80.0,79.0, 
178,-198.0,-3.0,70.0,47.0, 
179,24.0,19.0,64.0,76.0, 
180,-46.0,-11.0,67.0,67.0, 
181,-76.0,17.0,70.0,72.0, 
182,20.0,10.0,60.0,66.0, 
183,-221.0,8.0,46.0,94.0, 
184,56.0,2.0,39.0,69.0, 
185,40.0,22.0,66.0,60.0, 
186,26.0,12.0,70.0,93.0, 
187,-30.0,5.0,58.0,70.0, 
188,90.0,-3.0,66.0,59.0, 
189,68.0,12.0,81.0,81.0, 
190,85.0,-14.0,63.0,67.0, 
191,59.0,-6.0,66.0,39.0, 
192,-37.0,11.0,85.0,61.0, 
193,35.0,15.0,70.0,71.0, 
194,-76.0,4.0,61.0,73.0, 
195,-37.0,10.0,54.0,62.0, 
196,-244.0,-7.0,70.0,72.0, 
197,-6.0,-5.0,85.0,69.0, 
198,68.0,-5.0,70.0,71.0, 
199,38.0,30.0,71.0,71.0, 
200,-33.0,1.0,57.0,80.0, 
201,-54.0,14.0,35.0,64.0, 
202,183.0,0.0,76.0,71.0, 
203,148.0,-6.0,64.0,68.0, 
204,36.0,0.0,55.0,75.0, 
205,-89.0,3.0,53.0,65.0, 
206,-27.0,17.0,74.0,71.0, 
207,-24.0,-10.0,89.0,72.0, 
208,-83.0,-5.0,59.0,71.0, 
209,-56.0,2.0,56.0,68.0, 
210,20.0,-3.0,76.0,77.0, 
211,35.0,0.0,65.0,80.0, 
212,-78.0,8.0,67.0,78.0, 
213,-14.0,-7.0,85.0,67.0, 
214,6.0,19.0,60.0,69.0, 
215,-65.0,9.0,85.0,71.0, 
216,-69.0,-17.0,70.0,73.0, 
217,-35.0,-11.0,59.0,65.0, 
218,88.0,3.0,74.0,64.0, 
219,79.0,-1.0,67.0,77.0, 
220,43.0,12.0,58.0,91.0, 
221,-96.0,7.0,70.0,73.0, 
222,-37.0,14.0,72.0,72.0, 
223,-71.0,4.0,57.0,58.0, 
224,-89.0,-2.0,65.0,62.0, 
225,-1.0,7.0,55.0,66.0, 
226,-37.0,6.0,65.0,45.0, 
227,-64.0,-11.0,73.0,48.0, 
228,0.0,9.0,68.0,74.0, 
229,20.0,2.0,62.0,54.0, 
230,1.0,6.0,64.0,83.0, 
231,-38.0,26.0,51.0,77.0, 
232,23.0,9.0,78.0,55.0, 
233,51.0,-3.0,62.0,79.0, 
234,0.0,1.0,60.0,66.0, 
235,90.0,-1.0,57.0,80.0, 
236,-30.0,8.0,57.0,47.0, 
237,-41.0,3.0,78.0,69.0, 
238,-149.0,-2.0,82.0,64.0, 
239,-157.0,19.0,67.0,102.0, 
240,14.0,-2.0,72.0,76.0, 
241,-123.0,7.0,63.0,79.0, 
242,-67.0,13.0,64.0,86.0, 
243,32.0,13.0,50.0,64.0, 
244,50.0,8.0,54.0,71.0, 
245,-51.0,-10.0,101.0,65.0, 
246,-29.0,29.0,29.0,62.0, 
247,155.0,-2.0,51.0,74.0, 
248,88.0,2.0,67.0,64.0, 
249,-132.0,-2.0,61.0,76.0, 
250,46.0,21.0,88.0,82.0, 
251,-102.0,5.0,73.0,68.0, 
252,135.0,-4.0,46.0,55.0, 
253,15.0,3.0,64.0,62.0, 
254,75.0,18.0,64.0,69.0, 
255,170.0,10.0,70.0,89.0, 
0,-20.0,17.0,70.0,72.0, 
1,16.0,16.0,55.0,70.0, 
2,25.0,-4.0,112.0,80.0, 
3,168.0,4.0,78.0,64.0, 
4,111.0,13.0,66.0,84.0, 
5,15.0,-7.0,58.0,75.0, 
6,-31.0,22.0,87.0,73.0, 
7,-117.0,5.0,53.0,72.0, 
8,59.0,15.0,61.0,80.0, 
9,76.0,-3.0,64.0,66.0, 
10,25.0,-17.0,81.0,65.0, 
11,85.0,8.0,59.0,79.0, 
12,-17.0,2.0,73.0,60.0, 
13,191.0,-1.0,63.0,71.0, 
14,107.0,14.0,70.0,90.0, 
15,38.0,-16.0,66.0,75.0, 
16,-136.0,9.0,70.0,59.0, 
17,-57.0,-10.0,72.0,80.0, 
18,107.0,15.0,72.0,73.0, 
19,70.0,-13.0,61.0,71.0, 
20,-204.0,-3.0,69.0,89.0, 
21,105.0,18.0,81.0,71.0, 
22,133.0,9.0,66.0,85.0, 
23,-144.0,9.0,59.0,74.0, 
24,-46.0,10.0,73.0,63.0, 
25,92.0,-5.0,47.0,79.0, 
26,78.0,0.0,63.0,62.0, 
27,-23.0,-2.0,60.0,68.0, 
28,-88.0,-15.0,68.0,77.0, 
29,84.0,12.0,68.0,53.0, 
30,109.0,5.0,71.0,75.0, 
31,128.0,-19.0,50.0,63.0, 
32,-18.0,11.0,69.0,63.0, 
33,-190.0,1.0,67.0,82.0, 
34,-44.0,19.0,80.0,63.0, 
35,-142.0,17.0,79.0,88.0, 
36,44.0,7.0,50.0,79.0, 
37,-141.0,23.0,53.0,54.0, 
38,14.0,7.0,46.0,67.0, 
39,18.0,-9.0,62.0,69.0, 
40,14.0,-12.0,77.0,62.0, 
41,425.0,7.0,66.0,45.0, 
42,11.0,1.0,67.0,85.0, 
43,-148.0,11.0,60.0,69.0, 
44,-212.0,0.0,63.0,79.0, 
45,77.0,18.0,79.0,78.0, 
46,125.0,-4.0,58.0,78.0, 
47,-37.0,19.0,55.0,82.0, 
48,66.0,4.0,65.0,89.0, 
49,-126.0,1.0,50.0,77.0, 
50,-179.0,11.0,62.0,69.0, 
51,-189.0,-6.0,67.0,82.0, 
52,-215.0,9.0,64.0,81.0, 
53,-89.0,2.0,57.0,67.0, 
54,-32.0,-13.0,68.0,94.0, 
55,-300.0,5.0,58.0,67.0, 
56,-59.0,-6.0,62.0,79.0, 
57,17.0,10.0,70.0,70.0, 
58,31.0,20.0,52.0,58.0, 
59,51.0,-9.0,65.0,85.0, 
60,-81.0,15.0,71.0,66.0, 
61,-31.0,5.0,64.0,84.0, 
62,-176.0,1.0,79.0,70.0, 
63,82.0,5.0,58.0,64.0, 
64,5.0,0.0,85.0,74.0, 
65,180.0,16.0,48.0,67.0, 
66,93.0,-2.0,72.0,81.0, 
67,-96.0,-2.0,63.0,65.0, 
68,15.0,4.0,68.0,78.0, 
69,25.0,13.0,72.0,57.0, 
70,41.0,2.0,55.0,45.0, 
71,-133.0,-6.0,73.0,62.0, 
72,125.0,-6.0,76.0,79.0, 
73,-84.0,-19.0,52.0,70.0, 
74,-168.0,3.0,49.0,70.0, 
75,-29.0,-2.0,66.0,67.0, 
76,48.0,-2.0,67.0,62.0, 
77,99.0,-8.0,71.0,73.0, 
78,-79.0,-8.0,64.0,72.0, 
79,-55.0,19.0,64.0,71.0, 
80,25.0,-6.0,51.0,82.0, 
81,-71.0,5.0,77.0,71.0, 
82,10.0,-5.0,79.0,77.0, 
83,84.0,4.0,66.0,53.0, 
84,56.0,5.0,75.0,90.0, 
85,122.0,1.0,64.0,69.0, 
86,18.0,7.0,74.0,72.0, 
87,61.0,13.0,61.0,79.0, 
88,50.0,5.0,67.0,64.0, 
89,128.0,-10.0,56.0,74.0, 
90,-104.0,-5.0,80.0,63.0, 
91,68.0,0.0,59.0,58.0, 
92,-205.0,-18.0,74.0,71.0, 
93,-227.0,21.0,75.0,46.0, 
94,-149.0,-12.0,53.0,64.0, 
95,-152.0,5.0,63.0,84.0, 
96,45.0,-23.0,71.0,93.0, 
97,77.0,9.0,59.0,71.0, 
98,28.0,-14.0,42.0,72.0, 
99,38.0,3.0,64.0,67.0, 
100,-39.0,-21.0,56.0,76.0, 
101,-36.0,11.0,71.0,83.0, 
102,84.0,11.0,60.0,88.0, 
103,-19.0,7.0,75.0,70.0, 
104,-126.0,13.0,66.0,61.0, 
105,-185.0,4.0,91.0,56.0, 
106,67.0,-7.0,79.0,61.0, 
107,-176.0,3.0,60.0,81.0, 
108,244.0,-1.0,52.0,38.0, 
109,-18.0,-2.0,53.0,82.0, 
110,2.0,21.0,71.0,78.0, 
111,194.0,18.0,84.0,74.0, 
112,-179.0,-7.0,64.0,83.0, 
113,-25.0,-14.0,49.0,58.0, 
114,92.0,16.0,74.0,56.0, 
115,-43.0,18.0,71.0,63.0, 
116,-93.0,-7.0,78.0,69.0, 
117,6.0,20.0,65.0,71.0, 
118,-221.0,4.0,61.0,73.0, 
119,210.0,3.0,64.0,66.0, 
120,10.0,6.0,100.0,52.0, 
121,29.0,-10.0,50.0,75.0, 
122,-79.0,10.0,55.0,60.0, 
123,112.0,10.0,60.0,84.0, 
124,-119.0,7.0,61.0,90.0, 
125,-4.0,-8.0,76.0,66.0, 
126,-123.0,-6.0,58.0,75.0, 
127,89.0,-11.0,61.0,77.0, 
128,-7.0,5.0,74.0,75.0, 
129,63.0,0.0,62.0,71.0, 
130,187.0,-6.0,68.0,63.0, 
131,-139.0,16.0,68.0,84.0, 
132,-165.0,3.0,55.0,58.0, 
133,34.0,-1.0,60.0,85.0, 
134,-13.0,-8.0,64.0,59.0, 
135,53.0,-5.0,74.0,75.0, 
136,-24.0,32.0,58.0,71.0, 
137,33.0,11.0,74.0,46.0, 
138,-91.0,13.0,66.0,69.0, 
139,37.0,2.0,70.0,78.0, 
140,-39.0,0.0,67.0,65.0, 
141,17.0,23.0,77.0,71.0, 
142,-83.0,-6.0,64.0,63.0, 
143,-86.0,-11.0,60.0,65.0, 
144,-6.0,6.0,72.0,72.0, 
145,1.0,-11.0,79.0,70.0, 
146,-36.0,1.0,48.0,60.0, 
147,-20.0,15.0,77.0,66.0, 
148,145.0,18.0,62.0,81.0, 
149,-74.0,10.0,49.0,74.0, 
150,23.0,-7.0,84.0,70.0, 
151,101.0,11.0,64.0,71.0, 
152,-49.0,7.0,48.0,81.0, 
153,149.0,13.0,60.0,52.0, 
154,-92.0,5.0,67.0,56.0, 
155,47.0,-13.0,39.0,64.0, 
156,43.0,13.0,61.0,81.0, 
157,39.0,2.0,68.0,73.0, 
158,-44.0,-15.0,62.0,68.0, 
159,-75.0,-12.0,67.0,72.0, 
160,65.0,-9.0,68.0,84.0, 
161,-50.0,-11.0,66.0,66.0, 
162,-175.0,0.0,68.0,69.0, 
163,-10.0,4.0,71.0,61.0, 
164,104.0,-8.0,75.0,77.0, 
165,98.0,22.0,63.0,74.0, 
166,-81.0,7.0,78.0,73.0, 
167,-100.0,5.0,73.0,82.0, 
168,-200.0,6.0,70.0,75.0, 
169,113.0,5.0,58.0,70.0, 
170,-2.0,0.0,59.0,68.0, 
171,-140.0,-3.0,67.0,70.0, 
172,-27.0,10.0,69.0,58.0, 
173,-132.0,13.0,80.0,59.0, 
174,29.0,10.0,79.0,68.0, 
175,-39.0,11.0,91.0,64.0, 
176,-72.0,5.0,68.0,59.0, 
177,112.0,14.0,73.0,100.0, 
178,134.0,-5.0,74.0,74.0, 
179,68.0,-4.0,85.0,59.0, 
180,29.0,5.0,58.0,65.0, 
181,5.0,-2.0,77.0,70.0, 
182,19.0,21.0,62.0,75.0, 
183,-17.0,-4.0,58.0,84.0, 
184,-57.0,-3.0,82.0,77.0, 
185,-155.0,1.0,69.0,71.0, 
186,-36.0,1.0,92.0,77.0, 
187,-48.0,-3.0,73.0,77.0, 
188,33.0,11.0,71.0,55.0, 
189,-37.0,16.0,85.0,67.0, 
190,-152.0,9.0,80.0,71.0, 
191,-57.0,6.0,62.0,69.0, 
192,-101.0,3.0,73.0,72.0, 
193,-42.0,6.0,76.0,75.0, 
194,171.0,13.0,82.0,74.0, 
195,104.0,-5.0,70.0,79.0, 
196,-100.0,8.0,92.0,59.0, 
197,36.0,12.0,66.0,81.0, 
198,139.0,-11.0,54.0,49.0, 
199,-198.0,-4.0,71.0,61.0, 
200,15.0,-5.0,37.0,53.0, 
201,-103.0,-6.0,67.0,73.0, 
202,156.0,-2.0,68.0,72.0, 
203,-49.0,11.0,72.0,75.0, 
204,159.0,14.0,72.0,68.0, 
205,189.0,-12.0,56.0,65.0, 
206,-184.0,-5.0,78.0,69.0, 
207,-135.0,2.0,54.0,72.0, 
208,65.0,-7.0,77.0,49.0, 
209,-4.0,8.0,77.0,68.0, 
210,-111.0,-9.0,79.0,62.0, 
211,41.0,9.0,74.0,63.0, 
212,-50.0,10.0,61.0,85.0, 
213,26.0,11.0,63.0,56.0, 
214,-110.0,14.0,77.0,59.0, 
215,-3.0,8.0,62.0,64.0, 
216,-68.0,-9.0,62.0,62.0, 
217,-93.0,4.0,79.0,90.0, 
218,13.0,6.0,75.0,48.0, 
219,-167.0,13.0,46.0,64.0, 
220,-97.0,8.0,60.0,67.0, 
221,172.0,-5.0,70.0,47.0, 
222,24.0,3.0,59.0,77.0, 
223,190.0,9.0,73.0,47.0, 
224,-63.0,8.0,56.0,88.0, 
225,-87.0,-7.0,70.0,87.0, 
226,-142.0,0.0,64.0,72.0, 
227,-38.0,16.0,68.0,74.0, 
228,-102.0,21.0,75.0,74.0, 
229,-64.0,-7.0,72.0,67.0, 
230,-168.0,12.0,62.0,84.0, 
231,80.0,12.0,66.0,77.0, 
